order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
Q6f5SEiLWEUW,OtRdJ3vjv8Bu,delivered,2017-06-07 12:05:10,2017-06-09 16:15:08,2017-06-22 16:04:46,2017-06-28
A4Y1Xg03qLqr,vEKuwXXG6Kkq,delivered,2017-12-27 17:50:51,2017-12-27 17:59:32,2018-01-04 21:54:41,2018-01-31
AE23a5XGVBsI,j8cRhhxOK1T2,delivered,2017-03-31 13:22:29,2017-03-31 13:35:22,2017-04-20 14:43:17,2017-05-08
4zVOs6YaCyaC,MBzBNXsYLuC4,delivered,2017-12-03 10:50:53,2017-12-03 11:13:22,2017-12-08 18:38:41,2017-12-27
fdTLdDHtiN9p,5nowe7IWIlDi,delivered,2017-04-26 17:39:16,2017-04-26 17:50:12,2017-05-11 11:47:59,2017-06-01
Qzb2PoFlcWdj,YeToIjRZbK1b,delivered,2017-01-23 08:35:27,2017-01-23 08:50:09,2017-01-27 14:27:51,2017-02-28
szWjMvath4H0,FQWgbpMvYVMo,delivered,2018-01-17 10:43:45,2018-01-17 10:52:27,2018-01-22 17:38:12,2018-02-07
sYSlag6ovp1b,qVYMpdAeuyNn,delivered,2017-03-25 09:45:45,2017-03-25 09:55:19,2017-04-03 15:43:56,2017-04-27
qCrZsvzuL4XN,IkuN7Hv6Y8X4,delivered,2018-03-17 16:20:34,2018-03-17 16:33:13,2018-03-27 16:06:09,2018-04-05
CryLR5eoSSSY,C3IV2WPFmtY8,delivered,2018-04-22 22:20:09,2018-04-24 18:03:37,2018-05-03 11:57:38,2018-05-16
tEt0eGSsZx9d,JyJ5PNwBL630,delivered,2018-02-01 12:07:06,2018-02-01 12:29:25,2018-02-15 11:32:19,2018-03-08
wLrTAAmW5j6s,b5yaeZWCy6OI,delivered,2018-03-03 20:44:13,2018-03-03 20:56:07,2018-04-02 19:21:39,2018-03-29
a6UyhqDmLY1C,IfwSMbuoagVT,delivered,2017-06-01 14:16:05,2017-06-01 14:25:16,2017-06-12 17:38:01,2017-06-26
HwcsxwYxD2oA,Y5w1CtosXfkr,delivered,2018-01-31 10:51:27,2018-01-31 14:03:51,2018-02-08 22:23:05,2018-02-26
rZ8Yve1ouxoy,lpnDqjklOzIA,delivered,2018-04-03 23:14:53,2018-04-04 23:10:15,2018-04-09 17:38:53,2018-04-13
YvIb0mU12zP5,yhYEYeGAUIUp,delivered,2017-11-06 16:35:10,2017-11-08 03:36:15,2017-11-13 20:41:57,2017-11-29
QDwExph6melN,eBgGiS3zify2,delivered,2017-07-05 18:17:36,2017-07-05 18:30:15,2017-07-13 20:48:33,2017-07-27
wEPdj4BwNNek,nyVwdmiDhhG6,delivered,2017-11-21 19:54:27,2017-11-21 20:07:11,2017-11-30 19:33:03,2017-12-07
rlqDUX20QVf6,GG7nHO8y0Tt4,delivered,2017-06-06 16:12:20,2017-06-06 16:25:37,2017-06-13 12:50:09,2017-06-20
2jf2kYTY1MuH,hE33rnupbMM9,delivered,2017-03-13 17:11:30,2017-03-13 17:11:30,2017-03-20 08:53:50,2017-04-03
YtkUPzaSIdoa,80BXs0J5M9HO,delivered,2017-03-22 08:29:47,2017-03-24 01:35:19,2017-04-22 09:22:27,2017-04-12
YwcoCiu6I86c,u9QOqU6kVxHZ,delivered,2017-04-01 20:56:17,2017-04-01 21:05:22,2017-04-11 14:55:38,2017-05-11
0clWXnFFgGRn,PIwYN6WwV6VX,delivered,2017-03-19 15:20:25,2017-03-19 15:20:25,2017-03-29 12:35:34,2017-04-10
JWeoqkeLvH6X,vzdA8tjE0BIa,delivered,2018-04-08 17:03:29,2018-04-08 17:15:21,2018-04-24 14:18:33,2018-05-10
r9M7lJzSB3W7,wSxADFecO3in,delivered,2018-04-14 20:31:48,2018-04-16 08:51:07,2018-05-09 19:03:20,2018-05-21
6vZmsub3x7fl,ETvn8oMy2IFs,delivered,2018-03-19 12:57:59,2018-03-21 17:30:21,2018-03-26 19:19:03,2018-04-11
R3R3iFKP6Gch,zAZba8AbDrWK,delivered,2017-09-23 08:32:53,2017-09-23 08:50:17,2017-10-04 15:32:47,2017-10-20
QG5OsG1RHTzG,LDwG5yrHXPmh,delivered,2017-07-18 13:44:30,2017-07-18 13:55:18,2017-07-25 19:43:37,2017-08-09
lZJOxnXuiGh2,Q66Sf1h1LO1O,delivered,2017-05-15 20:09:57,2017-05-15 20:25:17,2017-06-23 12:42:50,2017-06-29
VjfQi3EnZVPC,2OmkokQPXy44,delivered,2017-11-27 08:37:56,2017-11-27 08:50:15,2017-12-15 21:34:06,2017-12-18
kNAQWtqCHytv,EgtRXe3XSoXX,delivered,2017-04-01 21:57:17,2017-04-01 22:10:16,2017-04-13 14:26:47,2017-05-10
VK27x0aw3sEu,PXqEjREEffav,delivered,2018-04-02 21:04:15,2018-04-02 21:15:22,2018-04-18 16:49:32,2018-04-18
DOSUEzKf3Nmj,PSTZhd9djbH8,delivered,2018-03-03 15:11:03,2018-03-06 03:49:11,2018-03-19 19:28:41,2018-03-21
A1G2u9vXwz4Z,dvl5K6eo1ouv,delivered,2017-11-24 15:51:04,2017-11-24 19:31:54,2017-12-09 18:42:01,2017-12-18
UZ2ZIYQDR2f3,Xn2p33Iw8VJN,delivered,2017-09-01 09:00:21,2017-09-01 09:15:09,2017-09-08 21:49:55,2017-09-22
N0JlDUyMeRit,nl02JMv8JIlN,delivered,2017-07-10 10:58:31,2017-07-10 11:10:10,2017-07-14 16:32:17,2017-07-21
NyV2dRxoyh3l,LxyT06NgHGKN,delivered,2017-07-27 15:04:57,2017-07-27 15:23:50,2017-08-11 20:14:53,2017-08-16
9tfcYTRKOAF2,ZWyc1vzUDMAI,delivered,2018-01-21 18:34:51,2018-01-22 13:56:45,2018-02-08 12:04:57,2018-02-20
Xhpvd2VurtII,bgsWfOaiayGz,delivered,2018-04-02 07:19:11,2018-04-03 07:15:17,2018-04-17 18:19:38,2018-04-30
zmcVW9e298gH,uQoGZ4NfZUsh,delivered,2018-01-14 22:48:28,2018-01-14 22:59:24,2018-01-23 18:13:06,2018-02-07
zYFwqniEryjL,vqxOoMq59uav,delivered,2017-11-15 19:23:43,2017-11-15 19:35:36,2017-11-29 13:53:45,2017-12-07
D1D79e80wiHP,hIR9AB87m7WJ,delivered,2017-11-30 23:14:31,2017-12-01 10:31:17,2017-12-15 17:39:07,2018-01-05
emL44FAKUca6,NFvfj1CBqpvA,delivered,2017-11-24 14:30:49,2017-11-24 16:34:52,2017-12-01 22:44:43,2017-12-20
QGFdU11lJa7c,Ws1PEoFR6wpI,delivered,2017-12-16 11:28:55,2017-12-19 09:30:37,2018-01-08 18:54:13,2018-01-17
r1hciOgwBGNA,LUtSnl2G6Vb9,delivered,2018-01-31 14:21:53,2018-01-31 14:35:32,2018-02-07 23:22:42,2018-02-21
1BETrB90dwni,V2AOQOiqiAUh,shipped,2017-10-04 14:14:10,2017-10-06 02:14:39,,2017-10-31
Zl2lllVQKomR,OIxvFF6YCbj0,delivered,2017-07-31 22:17:36,2017-07-31 23:25:11,2017-08-02 15:57:03,2017-08-11
hVHDOqPT82LY,k7AlY1ejbMJz,delivered,2018-01-06 09:26:03,2018-01-06 09:36:20,2018-01-15 19:49:06,2018-01-31
IamMZiXrxkfJ,dvl5K6eo1ouv,delivered,2017-07-26 07:51:14,2017-07-26 08:05:22,2017-07-31 16:26:49,2017-08-21
9YTe5416qyxP,ZLVSgLGIBt50,delivered,2018-03-16 16:44:16,2018-03-16 16:55:54,2018-03-27 01:11:21,2018-04-23
IUbpE5ytwNLd,ZAh2cuZEJfxU,delivered,2017-02-15 12:18:51,2017-02-15 12:33:15,2017-02-20 10:43:39,2017-03-20
jsVbXRsSQn6x,LdivnAK1VWzF,delivered,2017-09-28 19:23:02,2017-09-28 19:35:15,2017-10-11 15:36:43,2017-10-30
11ZAtihZ4Jbs,EQQMj3wcTZQt,delivered,2017-05-21 15:02:39,2017-05-21 15:40:06,2017-05-24 08:25:34,2017-06-02
KVe4zhAtoJCp,3F54hgjnhDgM,delivered,2018-01-16 21:46:52,2018-01-17 03:35:46,2018-01-31 12:58:03,2018-02-14
zHC4bYV4mpQB,998vUJSw6rcI,delivered,2017-06-02 10:53:33,2017-06-02 11:15:22,2017-06-16 15:42:09,2017-06-29
X4fjhenO1hkM,NQ7mtJemAxvv,delivered,2018-02-06 12:49:15,2018-02-07 02:52:07,2018-02-24 17:12:26,2018-03-05
yDcjI0PldNhB,XTOCrs09YhZc,delivered,2017-07-10 21:41:19,2017-07-10 21:55:24,2017-07-25 20:47:47,2017-08-09
J0qTk2fm0Gpc,TO6Ah9urFcR1,delivered,2017-12-16 23:59:58,2017-12-17 00:12:12,2017-12-22 18:41:47,2018-01-16
51HpoBh3mxYu,tvBnqB57rQrh,delivered,2018-02-02 02:38:54,2018-02-02 02:56:00,2018-02-21 00:38:46,2018-03-05
qFjBCpfS23Mx,qIX8k30lXmTZ,delivered,2018-03-02 08:23:08,2018-03-02 08:49:49,2018-03-28 15:51:40,2018-03-26
P1jcp6uCL7Lx,ajzogvH3LBAJ,delivered,2017-04-26 21:24:28,2017-04-26 21:35:10,2017-05-17 15:41:23,2017-06-02
3rhgmwtr45Ev,iyNLKSr8eGEA,delivered,2017-03-14 00:31:44,2017-03-14 00:31:44,2017-03-22 13:28:43,2017-04-17
NflSrc7zTshv,7NkjYpwz8cwe,delivered,2018-04-03 00:09:27,2018-04-03 00:50:19,2018-04-06 00:02:43,2018-04-13
xZ1EgDO9JnnD,dApCp0XZbEhS,delivered,2017-03-15 08:19:58,2017-03-15 08:19:58,2017-03-28 13:04:07,2017-04-13
tnYtY90pKeie,OwV13TEl9VFP,delivered,2017-09-10 21:16:47,2017-09-10 21:25:14,2017-09-15 18:35:58,2017-09-28
TWyEKDTPdwpy,Py7WXu4L3Wmi,delivered,2018-03-29 18:43:06,2018-03-29 18:55:19,2018-04-16 20:33:48,2018-05-03
C6XXPlZFOXXR,ycAVZGo0HL6U,delivered,2017-11-18 09:24:12,2017-11-21 03:46:25,2017-12-22 10:49:05,2017-12-15
dHzSdnkXP9TM,0N5XKb26IvYY,delivered,2017-03-27 11:29:51,2017-03-27 11:42:36,2017-04-04 21:26:55,2017-04-19
66xdXQBhiCJE,Z4cw3deVXj1q,delivered,2017-11-18 14:33:04,2017-11-18 19:06:16,2017-11-29 17:58:43,2017-12-05
Dlqk9zflL7kI,H4oFSvMJ8QQW,delivered,2017-12-06 20:31:18,2017-12-06 20:51:17,2017-12-26 16:46:05,2018-01-11
KfDrH2NbQSiq,mOMYjd3HWK75,delivered,2017-11-06 08:53:06,2017-11-08 03:46:17,2017-11-27 18:02:43,2017-11-28
BYV08pkfZw4S,du4wynRO1LwW,delivered,2018-03-19 12:57:59,2018-03-21 17:30:21,2018-03-26 19:19:03,2018-04-11
erhkUFCXm89d,Pi15pB7LGzY2,delivered,2017-12-04 13:37:59,2017-12-05 04:17:37,2017-12-14 00:09:36,2018-01-04
08B798LgigQh,xPpk32F9gUZD,delivered,2017-08-21 22:16:13,2017-08-21 22:26:01,2017-08-25 22:16:25,2017-09-13
7qHYyR3dFKsK,1cAOk1jRdAyM,delivered,2017-09-21 14:27:11,2017-09-23 02:15:23,2017-10-03 19:42:37,2017-10-23
n1SzB7aRDzUO,bs1iVWh51gZS,delivered,2017-07-31 12:32:16,2017-07-31 12:45:15,2017-08-16 16:00:12,2017-08-30
QAeK4Pf4IpTp,9p4SGHoUft1p,delivered,2017-08-23 14:34:52,2017-08-23 15:06:38,2017-08-31 17:17:37,2017-09-22
Yh5DK6DWIYh5,rCX2RwzGubEQ,delivered,2017-03-11 07:26:17,2017-03-11 07:26:17,2017-03-20 10:58:28,2017-04-03
xMfZhQS2XCAh,G9BomGyiASFC,delivered,2017-05-31 09:19:17,2017-05-31 09:30:16,2017-06-01 13:27:34,2017-06-13
zkDycs1y2SCm,OuFNxa4Zjt1d,delivered,2017-11-27 21:08:35,2017-11-29 02:17:33,2017-12-30 14:38:56,2017-12-20
Q1bNhJmMjtEi,jR6aMohAuoS4,delivered,2017-03-07 16:37:23,2017-03-09 02:46:07,2017-03-30 11:05:59,2017-03-30
u0nAmgQKaBqm,RETpVAFeDXyA,delivered,2017-09-08 21:44:23,2017-09-08 21:55:25,2017-09-25 22:28:49,2017-09-29
TsOKnhDiqbC0,K4KZPhHifi94,delivered,2017-08-19 21:28:23,2017-08-19 21:44:22,2017-08-28 18:44:49,2017-09-12
PRYG3JDzwHkr,2dvVrdLBuAoT,delivered,2018-03-01 08:23:50,2018-03-01 09:09:15,2018-03-05 20:15:08,2018-03-13
u5WazO7G21um,nG9tO61x10zI,delivered,2017-09-18 23:29:20,2017-09-20 02:39:58,2017-09-29 20:56:25,2017-10-09
4StPsi4yT00v,Nv3x9w3Ef6Vi,delivered,2017-08-02 19:20:02,2017-08-03 03:04:44,2017-08-12 15:05:50,2017-08-24
DvyJJzCR9hZB,8bDNjGiEezqa,delivered,2017-10-06 10:52:01,2017-10-07 10:49:27,2017-10-24 13:36:19,2017-10-24
fHazzfOQti8Q,VNVJ5SnAd5Fp,delivered,2017-11-20 16:21:04,2017-11-21 09:50:30,2017-12-21 14:22:54,2017-12-12
bV1Gb7cPNLRb,y3TdpB1uofUy,delivered,2017-08-19 12:23:15,2017-08-19 13:04:26,2017-09-09 16:52:11,2017-09-27
9m8QqlL81kWV,B3MZulHIAGbc,delivered,2017-10-19 19:32:03,2017-10-19 19:46:20,2017-11-14 21:44:41,2017-11-22
iDktf0TjqYxU,4YjKm2Ds3fAb,delivered,2017-04-20 14:30:07,2017-04-20 14:41:40,2017-05-04 12:56:15,2017-05-22
4kOMmgBUWvEM,irgW047mw1G0,delivered,2017-07-17 19:05:54,2017-07-17 19:23:17,2017-07-26 10:47:42,2017-08-04
rXNedHI93Neu,fo2DhPj0geOU,shipped,2017-05-29 15:37:28,2017-05-30 15:45:31,,2017-06-22
dQH79uVCBh48,vqxOoMq59uav,delivered,2018-01-17 08:14:57,2018-01-19 02:37:54,2018-01-29 16:44:49,2018-02-15
0T7M65TXBeYk,E22EwoMBxP8a,delivered,2017-05-08 12:14:05,2017-05-08 13:03:12,2017-05-18 15:41:45,2017-06-12
AMGeoRbZMKdN,gMItnFKMxnD4,delivered,2017-08-25 09:59:51,2017-08-25 10:10:16,2017-08-31 20:12:11,2017-09-22
Oz9HBgyDePmH,m3I15utU88Xj,delivered,2018-01-29 08:26:22,2018-01-30 05:31:38,2018-02-22 18:17:08,2018-02-26
aa0QTKDVOaCM,RW0ztz31LPoL,delivered,2017-06-09 20:35:47,2017-06-13 03:50:32,2017-06-19 18:43:48,2017-07-10
GxUY7rDQS0ti,rTBJmr1PWMMj,delivered,2017-10-19 10:40:16,2017-10-19 10:49:17,2017-10-27 16:42:39,2017-11-10
Ha8T3LW931qw,WYauPMgrXScZ,delivered,2017-07-17 20:38:16,2017-07-17 20:50:23,2017-07-28 19:21:59,2017-08-08
jgWbVPLVjXPx,YsC9HcNGEOnJ,delivered,2017-11-24 08:51:55,2017-11-24 09:11:30,2017-12-12 08:47:32,2017-12-21
LUnFNJzFwdqh,m3LhGnVaiRSE,delivered,2018-01-28 19:26:06,2018-01-29 19:31:40,2018-02-09 16:36:46,2018-02-20
kF7ahrS4uEwS,smmSdEHUXGRv,delivered,2018-02-27 14:12:54,2018-02-27 14:29:13,2018-03-19 23:34:33,2018-03-26
7ycuA5DlV7Ys,asn6Y9BiG6Ma,delivered,2018-01-14 13:31:03,2018-01-14 14:31:06,2018-01-17 16:26:33,2018-02-06
0e8eaDCEdTCk,5HOmycDaFPLO,delivered,2017-05-21 10:32:54,2017-05-21 10:45:16,2017-05-29 04:22:00,2017-06-13
crcbf1CL5YHD,X0eAB89JYsSf,delivered,2018-02-18 16:04:11,2018-02-18 17:10:19,2018-02-26 20:09:14,2018-03-14
R8sglPi1hAdL,zobczAvxx6wa,processing,2017-11-25 09:08:06,2017-11-25 09:16:27,,2017-12-15
uzvESCrVPhN0,DUppmrbl69iM,delivered,2017-12-19 11:43:10,2017-12-20 06:59:35,2018-01-08 16:19:49,2018-01-19
PfOBk3pgSXOV,X3qtLirffiV5,delivered,2017-04-22 23:14:00,2017-04-22 23:25:08,2017-05-03 11:40:02,2017-05-15
8pom7Yo3sAwS,6MJuDRpW4l4u,delivered,2017-08-21 14:19:27,2017-08-21 14:30:24,2017-08-28 18:49:59,2017-09-13
dmg0kj1YgR9A,jnoKHCWQzJID,processing,2017-12-12 19:00:37,2017-12-12 19:10:05,,2018-01-10
yUZbJljn6C6C,k2pIrgPtCGma,delivered,2017-06-05 09:11:38,2017-06-07 02:50:11,2017-06-29 17:57:50,2017-07-06
e2bx5B2lLWKa,Pv2OSGtAZ0Kh,delivered,2017-12-11 18:30:26,2017-12-11 18:51:03,2018-01-16 21:18:46,2018-01-22
akcubboRpPsr,sGbCOPBJBIGl,delivered,2018-01-08 21:01:08,2018-01-08 21:09:27,2018-01-22 23:16:36,2018-02-09
Ext6ahAUfx7c,4Eq9XlcXnTLM,delivered,2016-10-07 14:40:45,2016-10-07 14:52:25,2016-10-18 01:37:54,2016-12-05
Soq1FNgqgPsG,a2OJ77B61of5,delivered,2018-01-22 10:22:14,2018-01-23 03:52:36,2018-02-08 16:09:59,2018-02-20
7LLeCtqNTRTE,ycnuOg6f2eqb,delivered,2017-12-18 18:09:43,2017-12-20 06:53:40,2018-01-04 16:36:36,2018-01-24
HEtEm1I7n7Z2,I7FeXFjsaeXd,delivered,2017-12-28 16:27:11,2017-12-29 02:09:05,2018-01-03 19:54:36,2018-01-17
AIUiEslGziZl,FnkCvWNdCnbm,delivered,2017-11-13 10:28:49,2017-11-13 10:46:45,2017-12-08 22:35:02,2017-12-12
ZuoOFAFuq6mz,yEWIFWBA0i4L,delivered,2017-03-14 12:58:42,2017-03-14 12:58:42,2017-03-21 09:25:00,2017-04-07
wJjV6io4INWj,IG6j7PqcyVkW,delivered,2018-01-29 13:09:31,2018-01-29 13:30:16,2018-03-02 22:15:36,2018-02-22
uPDVkOF0RYwf,a6lBUx2AmE65,delivered,2018-02-23 17:19:34,2018-02-23 17:30:58,2018-04-03 13:04:18,2018-03-28
XkzxPstKomVp,Q9msAR1VvoH1,delivered,2018-02-02 20:29:27,2018-02-02 20:50:52,2018-02-20 22:33:51,2018-02-26
YS3P2CicGINu,tnagXR7riMlw,delivered,2018-02-18 13:38:49,2018-02-18 14:46:38,2018-03-07 19:49:42,2018-03-09
BUokusdFInDL,w4gVmc7ZPB7J,delivered,2017-08-12 19:17:44,2017-08-12 19:35:10,2017-08-19 13:57:28,2017-09-01
0fqYPbyY2rPT,lDESmI7jL0oM,delivered,2018-04-22 12:45:00,2018-04-24 18:09:42,2018-05-02 19:07:20,2018-05-18
LK7dff4mK5TO,QsanPsU73ZI9,delivered,2017-12-05 14:49:41,2017-12-07 15:33:16,2017-12-21 20:42:28,2018-01-08
p0szLWoygL18,WXrInErDYETY,delivered,2017-03-01 21:44:05,2017-03-03 02:10:42,2017-03-08 14:48:01,2017-03-23
8N9WMwI9gCQ1,RVnSnmQuShuk,delivered,2018-01-09 06:37:43,2018-01-09 07:27:15,2018-01-15 14:56:58,2018-02-06
Y6MPae8Hc1en,4WB4gdAMJdQg,delivered,2017-12-10 12:04:08,2017-12-10 12:13:25,2017-12-17 17:54:59,2018-01-12
ihEmyz8XyphD,ctcepEizQN6j,delivered,2018-01-06 19:11:04,2018-01-06 19:19:21,2018-01-17 16:52:03,2018-02-01
CwdI85nCXvEd,flqrt8LeraSa,delivered,2018-01-03 11:53:11,2018-01-03 12:07:13,2018-01-09 15:59:34,2018-01-29
uNgwkSi4ODhv,cNow1DF5YxjX,delivered,2017-08-07 12:28:44,2017-08-07 13:03:05,2017-08-11 20:16:50,2017-08-22
SIJzFoOtDJfj,38CeiH5hnNqa,delivered,2017-11-06 16:39:31,2017-11-07 01:36:15,2017-12-01 21:39:08,2017-12-04
dBKbmHRRHhvQ,Yu7y0eUjrMjF,delivered,2017-12-20 09:17:13,2017-12-20 09:30:02,2017-12-22 17:10:36,2018-01-16
Fn0Tqay18y9n,U4yaRLGhy38s,delivered,2017-02-07 14:24:45,2017-02-07 14:42:12,2017-02-11 15:35:49,2017-03-16
55iOX8xSp3h8,oBXDYVAWoCSL,delivered,2017-11-29 10:09:18,2017-11-29 10:30:24,2017-12-12 17:24:11,2017-12-22
NmEEb0hBQhjh,67sdPUpcslAn,delivered,2018-01-08 09:54:19,2018-01-08 10:08:37,2018-01-17 15:57:32,2018-02-01
1REOFqnho8Cl,xXRaDnGXFNts,delivered,2018-01-08 09:32:47,2018-01-08 09:48:15,2018-01-15 18:12:10,2018-01-31
Z2KBhyqeL2mH,JhclSTSHWC2z,delivered,2018-01-25 22:21:42,2018-01-25 22:32:28,2018-02-06 18:26:35,2018-02-23
Fiyty3gCrRIe,hf9yRPuWxcHo,delivered,2017-04-02 13:35:00,2017-04-02 13:45:15,2017-04-10 13:04:49,2017-04-26
4PPDLn2aUSWL,yupMoEFfDnE6,delivered,2017-12-28 21:35:44,2017-12-28 21:47:45,2018-01-03 12:05:14,2018-01-17
4WTrKYOLyTsZ,VBhPvelXEBtq,delivered,2017-07-13 17:53:51,2017-07-13 18:05:19,2017-07-20 21:13:21,2017-08-02
TRaDXFqkUIYB,lenQ1dlCKEwL,delivered,2018-03-09 14:50:15,2018-03-09 15:40:39,2018-04-03 13:28:46,2018-04-02
oqLcPsSV5Eyk,hko7M7MOXnws,delivered,2018-03-31 12:55:42,2018-04-01 12:50:22,2018-04-10 20:31:58,2018-04-23
0vy7OPGhSsSW,UD9COnTBnj4n,delivered,2017-06-27 11:20:17,2017-06-27 12:04:01,2017-07-10 20:42:06,2017-07-19
F96ei4SADodD,4fAfJlZF2yw5,delivered,2018-01-29 21:49:38,2018-01-29 22:13:19,2018-02-01 02:44:46,2018-02-14
tjhQcpLERUnf,NyGZSL865Fnd,delivered,2018-02-08 23:26:46,2018-02-08 23:35:35,2018-02-20 19:32:46,2018-03-07
M1N0ojBGmh7g,nVzpDYbhTM67,delivered,2017-10-18 11:14:39,2017-10-18 11:28:19,2017-10-27 17:22:23,2017-11-09
yS238uaYSOvA,eiFuBiFQT6NM,delivered,2017-10-17 19:08:50,2017-10-18 06:49:17,2017-11-10 23:04:35,2017-11-16
bJ0AVOh7xjzV,to6gSv2SRiHv,delivered,2017-10-19 01:56:30,2017-10-19 02:18:26,2017-10-25 12:33:51,2017-11-06
mlgnWCkaL0CX,dsyRbFWDgSOj,delivered,2017-06-17 23:04:21,2017-06-17 23:15:07,2017-06-26 15:08:02,2017-07-07
cE1EIMs60mms,OQiYOMOmbZbs,delivered,2017-07-03 15:01:01,2017-07-03 15:10:20,2017-07-27 18:49:32,2017-07-27
SAoKtO6EM2q2,YpVY4KIM3kpF,delivered,2018-02-21 11:45:27,2018-02-23 02:31:11,2018-03-06 22:57:22,2018-03-19
Q2Ff71bKZCu7,q1JW0zZ8t77Z,delivered,2017-05-24 11:48:38,2017-05-24 12:03:54,2017-06-06 15:35:56,2017-06-16
UZpTqY92ljt3,xBA1eg37rJn1,delivered,2017-10-04 11:47:07,2017-10-05 03:04:33,2017-10-21 15:18:35,2017-11-09
F8A7wKFfREPp,m3LhGnVaiRSE,delivered,2018-04-05 14:22:17,2018-04-05 14:35:28,2018-05-05 12:11:41,2018-05-07
9iYI7ngUbj1R,yU4yR2LrNtF6,delivered,2018-03-25 20:34:15,2018-03-27 03:35:14,2018-04-12 10:14:25,2018-04-19
Y4EOZedqIB6h,OItHvkeVoFsg,delivered,2017-12-29 21:00:37,2017-12-29 21:09:39,2018-01-16 13:56:35,2018-02-01
svo3BeH0Y2Sr,atQKThmDw9AL,delivered,2018-01-29 16:45:03,2018-01-29 16:55:53,2018-03-05 18:51:33,2018-03-15
b1tl7v05mTJm,OAe242EcWLcB,delivered,2018-03-30 08:18:59,2018-03-30 09:07:44,2018-04-11 01:58:40,2018-04-23
lraYMPcVZq3Z,xIjzSNbQQ1uw,delivered,2018-04-16 16:45:59,2018-04-16 17:34:20,2018-04-20 11:33:09,2018-04-26
TCDiZhxvRpY8,fhyuZMq5ShwO,delivered,2017-03-09 23:39:26,2017-03-09 23:39:26,2017-03-21 13:32:45,2017-03-30
NlBfUMLiA0c4,bwetm0pEZ29J,delivered,2018-03-30 08:18:59,2018-03-30 09:07:44,2018-04-11 01:58:40,2018-04-23
mzEkVdCxT5fz,G9BomGyiASFC,delivered,2017-01-26 20:55:09,2017-01-26 21:05:20,2017-02-07 08:12:06,2017-03-08
T1AQdfyoMfiV,f4dJcP5D1pfi,delivered,2017-05-05 08:28:50,2017-05-05 08:35:21,2017-05-18 08:24:36,2017-05-30
KNIW1kDhF283,C2lMAYNKyD4b,delivered,2018-03-23 16:49:08,2018-03-27 03:49:20,2018-03-28 21:27:03,2018-04-05
Cn9kSQxav6hh,AEAxzysuuFN7,delivered,2017-09-20 17:10:13,2017-09-21 02:45:35,2017-09-25 15:39:13,2017-10-09
aK0TIA5uMtKW,8sM1CvHukzTl,delivered,2018-02-12 00:27:57,2018-02-12 00:48:07,2018-03-15 21:12:32,2018-03-15
yJa7vAgOmVqy,HSInYbLvahKm,delivered,2018-04-12 22:23:04,2018-04-14 02:30:47,2018-04-20 16:33:26,2018-05-03
jbkAkaTqLH1l,IS6pbIBIP0Xe,delivered,2018-03-27 14:29:36,2018-03-27 14:47:48,2018-04-06 23:08:43,2018-04-20
rg0FO2il9oO9,2gkH6jQ35V6r,delivered,2017-09-22 11:41:58,2017-09-23 02:30:13,2017-10-03 22:40:12,2017-10-19
lqwTdPOfYDYZ,JRAkBW52ylzK,delivered,2017-08-30 11:47:52,2017-08-30 12:50:19,2017-09-01 16:51:26,2017-09-20
cYRLugITCfLz,cT8cculhT78n,delivered,2017-10-28 00:24:21,2017-10-30 13:35:45,2017-11-16 17:34:38,2017-11-30
vC0j7wcZv6f3,oZtpYfPpeLjE,delivered,2017-05-27 17:55:40,2017-05-27 18:05:12,2017-06-06 16:08:19,2017-07-03
mM8ERhqRZOmk,dbNFWbGLI2r3,delivered,2018-04-04 15:18:25,2018-04-04 18:28:22,2018-04-18 19:07:51,2018-05-08
EEM7UbjdLkYL,Eomm1bCyGWWl,delivered,2017-08-02 21:21:21,2017-08-02 21:30:10,2017-08-09 17:09:13,2017-08-24
axwHLmxXXvCg,AWJ6El4M6szG,delivered,2017-06-12 13:14:11,2017-06-12 13:25:11,2017-12-04 18:36:29,2017-06-26
vKowCiKqbDEc,wISNu1i9U91e,delivered,2017-06-19 02:15:55,2017-06-19 02:30:12,2017-06-29 14:19:50,2017-07-14
JFzoIgWWd7d3,gLw7KCJhTZpc,delivered,2018-03-19 16:39:27,2018-03-20 03:15:29,2018-03-26 16:05:28,2018-04-05
YEsVZZOAMT7U,Clcqfbd0dHQy,delivered,2018-01-17 14:35:32,2018-01-17 14:50:48,2018-02-15 17:19:08,2018-02-16
CeoNa8A5EV2I,JKRYqZKJtJZE,delivered,2017-03-09 23:39:26,2017-03-09 23:39:26,2017-03-21 13:32:45,2017-03-30
B2bDh6bFJMEi,FSNAeSzOHNfx,delivered,2018-03-03 21:49:27,2018-03-04 21:48:53,2018-03-06 12:49:53,2018-03-15
fq7A4XYTzrzo,V2yQapEqeiQ6,delivered,2017-07-04 01:44:17,2017-07-04 01:55:15,2017-07-17 17:05:25,2017-07-26
FmQgc4gX8vhX,10ODvgk6umJV,delivered,2018-04-08 10:10:38,2018-04-08 10:29:46,2018-04-23 22:22:25,2018-05-08
d6ARQ85pgAgw,a24L0Ggwr3lM,delivered,2017-02-20 09:14:03,2017-02-21 04:42:30,2017-03-01 14:58:52,2017-03-21
